name,price,details,image_url,product_link
"Samsung Galaxy S24 5G Snapdragon (Marble Gray, 128 GB)","₹39,999",8 GB RAM | 128 GB ROM | 15.75 cm (6.2 inch) Full HD+ Display | 50MP + 12MP | 12MP Front Camera | 4000 mAh Battery | 8 Gen 3 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/i/b/d/-original-imahfz2tuqdczpfg.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-s24-5g-snapdragon-marble-gray-128-gb/p/itm8f6413060b707?pid=MOBHDVFKCP3DZG4G&lid=LSTMOBHDVFKCP3DZG4GNMA6GO&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_11&otracker=browse&fm=organic&iid=en_k3FpqvdqCJfzgS4I5MmKf-sa2QXq3PqhfN9rWRb2SsR5GViTAxubWQBdfhaxGrgufv-s0q4atT_ZcQiQ6cSCduvN4Mn-dv-pi277bRzMbnY%3D&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"realme P3x 5G (Midnight Blue, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | 17.07 cm (6.72 inch) Full HD Display | 50MP Rear Camera | 8MP Front Camera | 6000 mAh Battery | Dimensity 6400 Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/j/n/1/-original-imah9gtmya9qhqse.jpeg?q=70,https://www.flipkart.com/realme-p3x-5g-midnight-blue-128-gb/p/itmab5a4b09b6ccc?pid=MOBH8VGV88UADK2Z&lid=LSTMOBH8VGV88UADK2ZH101KQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_12&otracker=browse&fm=organic&iid=en_k3FpqvdqCJfzgS4I5MmKf-sa2QXq3PqhfN9rWRb2SsQkEl4xkcLDHZpci48DBGwvnvDiBMtn-k3_sulPyf5432aRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"vivo T4x 5G (Marine Blue, 128 GB)","₹14,499",8 GB RAM | 128 GB ROM | 17.07 cm (6.72 inch) Display | 50MP + 2MP | 8MP Front Camera | 6500 mAh Battery | Dimensity 7300 5G Processor | 1 Year Warranty for Device and 6 Months Warranty for Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/n/v/-original-imahavdveeghweea.jpeg?q=70,https://www.flipkart.com/vivo-t4x-5g-marine-blue-128-gb/p/itm017656bdd097b?pid=MOBH9JUSZWZ5ZZAM&lid=LSTMOBH9JUSZWZ5ZZAMUKKGCS&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_13&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBH9JUSZWZ5ZZAM.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 128 GB)","₹10,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.12 cm (6.74 inch) HD+ Display | 50MP + 2MP | 5MP Front Camera | 6000 mAh Battery | Dimensity 6300 5G Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/w/0/-original-imahfkx4pbdh5pff.jpeg?q=70,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-prism-blue-128-gb/p/itm9886d6e522c4b?pid=MOBHDY9FP7WFPCEE&lid=LSTMOBHDY9FP7WFPCEE9J8DVQ&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_14&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBHDY9FP7WFPCEE.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"vivo T4 Lite 5G Charger in the Box (Titanium Gold, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.12 cm (6.74 inch) HD+ Display | 50MP + 2MP | 5MP Front Camera | 6000 mAh Battery | Dimensity 6300 5G Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/9/t/-original-imahfkvfhpfaftmb.jpeg?q=70,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-titanium-gold-128-gb/p/itm9886d6e522c4b?pid=MOBHDY9F2NKVDSYE&lid=LSTMOBHDY9F2NKVDSYENNGQ9C&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_15&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBHDY9F2NKVDSYE.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"vivo T4 Lite 5G Charger in the Box (Prism Blue, 128 GB)","₹9,999",4 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.12 cm (6.74 inch) HD+ Display | 50MP + 2MP | 5MP Front Camera | 6000 mAh Battery | Dimensity 6300 5G Processor | 1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/a/x/-original-imahfkvfhcddfzvh.jpeg?q=70,https://www.flipkart.com/vivo-t4-lite-5g-charger-box-prism-blue-128-gb/p/itm9886d6e522c4b?pid=MOBHDY9FCZV9HPM9&lid=LSTMOBHDY9FCZV9HPM9WHT3DR&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_16&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBHDY9FCZV9HPM9.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"REDMI Note 14 SE 5G (Mystique White, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | 16.94 cm (6.67 inch) Full HD+ Display | 50MP + 8MP + 2MP | 20MP Front Camera | 5110 mAh Battery | Dimensity 7025 Ultra Processor | 1 Year Warranty on the Handset and 6 Months Warranty on the Inbox Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/j/s/-original-imahg2z9zcwf6yyy.jpeg?q=70,https://www.flipkart.com/redmi-note-14-se-5g-mystique-white-128-gb/p/itm3ac3f82a0d665?pid=MOBHE48SHGAUHGTC&lid=LSTMOBHE48SHGAUHGTCENTOS8&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_17&otracker=browse&fm=organic&iid=en_k3FpqvdqCJfzgS4I5MmKf-sa2QXq3PqhfN9rWRb2SsR-hcbmQ1SSGi8_nCTKJJrjipzC2-yFWOxpdFdMys-UCInfEY2D5bWfIUmTlXs_oiU%3D&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"Samsung Galaxy F36 5G (Violet, 128 GB)","₹13,999",6 GB RAM | 128 GB ROM | Expandable Upto 2 TB | 17.02 cm (6.7 inch) Full HD+ Display | 50MP + 8MP + 2MP | 13MP Front Camera | 5000 mAh Battery | Samsung Exynos 1380 Processor | 1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/c/w/g/-original-imahgynnesp6jrxa.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f36-5g-violet-128-gb/p/itm85ca200fd55e9?pid=MOBHDFVTH22ZAZXZ&lid=LSTMOBHDFVTH22ZAZXZMFVJDX&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_18&otracker=browse&fm=organic&iid=en_k3FpqvdqCJfzgS4I5MmKf-sa2QXq3PqhfN9rWRb2SsQ4KxdA2mY38_wvwr2o7PWn75CUKr9g-_vSWuBqdr8UX_KSJvID5C-RdFfAlzwDiqI%3D&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"vivo T4x 5G (Marine Blue, 128 GB)","₹13,499",6 GB RAM | 128 GB ROM | 17.07 cm (6.72 inch) Display | 50MP + 2MP | 8MP Front Camera | 6500 mAh Battery | Dimensity 7300 5G Processor | 1 Year Warranty for Device and 6 Months Warranty for Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/n/v/-original-imahavdveeghweea.jpeg?q=70,https://www.flipkart.com/vivo-t4x-5g-marine-blue-128-gb/p/itm017656bdd097b?pid=MOBH9JUSTWEMVADU&lid=LSTMOBH9JUSTWEMVADUWC2KM6&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_19&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBH9JUSTWEMVADU.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
"MOTOROLA Edge 60 Fusion 5G (PANTONE Mykonos Blue, 256 GB)","₹20,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB | 16.94 cm (6.67 inch) Display | 50MP + 13MP | 32MP Front Camera | 5500 mAh Battery | Dimensity 7400 Processor | 68W Charger | 1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/6/b/c/-original-imahcjrax7j8fyuf.jpeg?q=70,https://www.flipkart.com/motorola-edge-60-fusion-5g-pantone-mykonos-blue-256-gb/p/itmdbb95e3f12ab6?pid=MOBH9ARFZXNHC7VZ&lid=LSTMOBH9ARFZXNHC7VZD9IAPG&marketplace=FLIPKART&store=tyy%2F4io&srno=b_1_20&otracker=browse&fm=organic&iid=7974db70-251e-400e-9c5a-9bb0661766a0.MOBH9ARFZXNHC7VZ.SEARCH&ppt=None&ppn=None&ssid=02zcb8qtvk0000001759037047376
