name,price,details,image_url,product_link
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹32,989","Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/a/f/-original-imahgfdfwsdgtrv6.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3321ws-thin-light-laptop/p/itmc2fba93418f49?pid=COMH9SJ9RWCU5EMG&lid=LSTCOMH9SJ9RWCU5EMGCXAOXO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_1_21&otracker=browse&fm=organic&iid=en_GC80pOwS6KB5apYhfEc37atJ3_j7kk-neRq1Zews9WlXgEInVqXOWwl6ZFOWEr6AgON00eBAV_2rFehQgSZZo8DbPjpExlWhmpgUQnOg2ao%3D&ppt=None&ppn=None&ssid=6ue3it6vlc0000001759037093000
MSI Katana 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹65,990",Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 inch) Display | 2 Year On-Site Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/z/-original-imahgfdfhgfddc5j.jpeg?q=70,https://www.flipkart.com/msi-katana-15-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-b13udxk-gaming-laptop/p/itm86728ff6afc36?pid=COMHCQ4TNZJDSNGQ&lid=LSTCOMHCQ4TNZJDSNGQUOIJ9G&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_1_22&otracker=browse&fm=organic&iid=en_GC80pOwS6KB5apYhfEc37atJ3_j7kk-neRq1Zews9WlP65_k8JT2SOiYXqGJiKCN3AYoGJte43iO_ZjtNFW7zysp2Pb6ljaD52iOeV1GD4o%3D&ppt=None&ppn=None&ssid=6ue3it6vlc0000001759037093000
Acer Aspire 3 Intel Core i3 13th Gen 1305U - (8 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light ...,"₹27,990",Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/p/k/-original-imahgfdfqhs5yggg.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-8-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CGTPNVJW9&lid=LSTCOMH4B6CGTPNVJW9JOF4ZC&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_1_23&otracker=browse&fm=organic&iid=033f9ceb-2af7-42d0-a802-a64d00875a6a.COMH4B6CGTPNVJW9.SEARCH&ppt=None&ppn=None&ssid=6ue3it6vlc0000001759037093000
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) Aspire AS15-42 Thin an...,"₹30,990",AMD Ryzen 5 Hexa Core Processor | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/b/y/-original-imahgfdyhuawzshs.jpeg?q=70,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-as15-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XW36HUXB8&lid=LSTCOMH397XW36HUXB8LCSOPU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_1_24&otracker=browse&fm=organic&iid=033f9ceb-2af7-42d0-a802-a64d00875a6a.COMH397XW36HUXB8.SEARCH&ppt=None&ppn=None&ssid=6ue3it6vlc0000001759037093000
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,"₹8,998",MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 29.46 cm (11.6 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/g/4/-original-imahgfdyf6grkw9r.jpeg?q=70,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAAREQMZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_25&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzTV_UhUYKVAYL45Wd3it4y7tT6sSkSCrT-qk4OruY-T__UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
HP Omen AMD Ryzen 7 Octa Core 7840HS - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RT...,"₹95,989",AMD Ryzen 7 Octa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 1 TB SSD | 40.89 cm (16.1 Inch) Display | 1 Year Onsite Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/t/b/-original-imahcd9m3y8hzkkv.jpeg?q=70,https://www.flipkart.com/hp-omen-amd-ryzen-7-octa-core-7840hs-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-4050-165-hz-16-xd0015ax-gaming-laptop/p/itmabad31c69922e?pid=COMH28U4QR7GUZHM&lid=LSTCOMH28U4QR7GUZHMKTPBNH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_26&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMH28U4QR7GUZHM.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Chromebook Intel Celeron Dual Core N4500 - (8 GB/128 GB EMMC Storage/Chrome OS) CB314-3H-C5QE/ CB...,"₹14,999",Intel Celeron Dual Core Processor | 8 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 inch) Display | 1 Year Onsite Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/0/5/-original-imagvrefuybuvbe5.jpeg?q=70,https://www.flipkart.com/acer-chromebook-intel-celeron-dual-core-n4500-8-gb-128-gb-emmc-storage-chrome-os-cb314-3h-c5qe-cb314-3h-c0bz/p/itm04458b376eefa?pid=COMGSV3G3RYBAHX4&lid=LSTCOMGSV3G3RYBAHX4EEGVFD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_27&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzS14sJbQUp_TLAIF8k08vu2B05WsLnhIELK4R0gX3FS5fUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
MSI Thin A15 AMD Ryzen 5 Hexa Core 7535HS - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeF...,"₹47,990",AMD Ryzen 5 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 2 Year Onsite Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/j/q/-original-imahgfdyczjhdyt4.jpeg?q=70,https://www.flipkart.com/msi-thin-a15-amd-ryzen-5-hexa-core-7535hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-144-hz-b7ucx-285in-b7ucx-105in-gaming-laptop/p/itm61400c2ed6802?pid=COMGXMSXZTA8NKTP&lid=LSTCOMGXMSXZTA8NKTPBP1VB6&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_28&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzTZYXepo-G65iXC1Jr8uxIvwNxSVkL-mbG_K76TA_K6kUKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Lenovo IdeaPad Slim 1 AMD Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ACL6 | 15ALC7 ...,"₹33,690",AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Office Home and Student 2021 | 1 Year Onsite + 1 Year Accidental Damage Protection,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/m/n/-original-imahex3tz4zzamwc.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15acl6-15alc7-2-thin-light-laptop/p/itm3680fb576eb7b?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP9U213LU&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_29&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMG9VHHF6HVJPP9.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,"₹29,990",AMD Ryzen 3 Quad Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/m/l/-original-imahcd9zt99rekjd.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_30&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMH397X2KJ8XCHR.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
HP MSO 2024 Intel Core i3 13th Gen 1315U - (16 GB/512 GB SSD/Windows 11 Home) 15-fd0574TU / 15 - fd066...,"₹38,990",Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | MS Office Home 2024 + MISC PC Game Pass DA 3M | 1 Year Onsite Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/b/g/-original-imahgfdygsnfncux.jpeg?q=70,https://www.flipkart.com/hp-mso-2024-intel-core-i3-13th-gen-1315u-16-gb-512-gb-ssd-windows-11-home-15-fd0574tu-15-fd0668tu-thin-light-laptop/p/itmcb9e5b7b2d3fb?pid=COMHBFRJEWGN4FMY&lid=LSTCOMHBFRJEWGN4FMYK9ZQ2H&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_31&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzTKEX_d47fsx0b_c6oY-tPdagFUkPRkvl-xcVcssl5B-vUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,"₹12,999",MediaTek Kompanio 520 Processor | 4 GB LPDDR4X RAM | Chrome Operating System | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/3/v/-original-imahgfdfysyznaan.jpeg?q=70,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGMC9HLZ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_32&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzQaI5xNkWCvvTuRi1AfXb82McTUEECG5sM44p1fjfJVLvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Aspire 15 AMD Ryzen 5 Hexa Core 7430U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light ...,"₹34,990",AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/b/y/-original-imahgfdyhuawzshs.jpeg?q=70,https://www.flipkart.com/acer-aspire-15-amd-ryzen-5-hexa-core-7430u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397XVTZNMYGX&lid=LSTCOMH397XVTZNMYGXUXLNNE&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_33&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMH397XVTZNMYGX.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Aspire Lite AMD Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) AL15-41 Thin and Ligh...,"₹29,990",AMD Ryzen 5 Hexa Core Processor | 8 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/k/d/-original-imahb2kbf2zdan3z.jpeg?q=70,https://www.flipkart.com/acer-aspire-lite-amd-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-al15-41-thin-light-laptop/p/itm1bc0bcb4598e7?pid=COMGXPH6XJE9ZKGZ&lid=LSTCOMGXPH6XJE9ZKGZYBFYPH&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_34&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMGXPH6XJE9ZKGZ.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Samsung Galaxy Book4 Metal Intel Core i5 13th Gen 1335U - (8 GB/512 GB SSD/Windows 11 Home) NP750XGJ-K...,"₹48,489",Intel Core i5 Processor (13th Gen) | 8 GB LPDDR4X RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/4/n/h/-original-imahgfdy4bszcfd4.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-metal-intel-core-i5-13th-gen-1335u-8-gb-512-gb-ssd-windows-11-home-np750xgj-kg1in-np750xgj-lg1in-thin-light-laptop/p/itm1df5212efb9fc?pid=COMGZUYDFZXHWYWZ&lid=LSTCOMGZUYDFZXHWYWZJ6V2KW&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_35&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzRIPvAwr833uCFBoQx7jVuw9sg20Ebx1ZBTRBTa8CO0rPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Aspire Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) AL15-52H Thin and Light...,"₹39,990",Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/a/o/-original-imah7tknwg7brmfv.jpeg?q=70,https://www.flipkart.com/acer-aspire-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-al15-52h-thin-light-laptop/p/itmc262e2fa338ce?pid=COMH59E4SZYVDQUU&lid=LSTCOMH59E4SZYVDQUU1KQHXN&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_36&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMH59E4SZYVDQUU.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
"ASUS Vivobook 15 (2025) with Office 2024 + M365 Basic*, Backlit Keyboard, Intel Core i3 13th Gen 1315U...","₹32,989","Intel Core i3 Processor (13th Gen) | 8 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), One-Month Membership of Adobe Creative Cloud All Apps, McAfee 1 year | 1 Year Onsite Warranty",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/a/f/-original-imahgfdfwsdgtrv6.jpeg?q=70,https://www.flipkart.com/asus-vivobook-15-2025-office-2024-m365-basic-backlit-keyboard-intel-core-i3-13th-gen-1315u-8-gb-512-gb-ssd-windows-11-home-x1504va-nj3321ws-thin-light-laptop/p/itmc2fba93418f49?pid=COMH9SJ9RWCU5EMG&lid=LSTCOMH9SJ9RWCU5EMGCXAOXO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_37&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzT_61-ozG472MHLZe4_Mzs1cVMAwaLbgbxvuf95p3NdSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
"ASUS Vivobook 16X (2025) for Creator with Office 2024 + M365 Basic, Intel Core i5 13th Gen 13420H - (1...","₹59,990","Intel Core i5 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Home Operating System | 512 GB SSD | 40.64 cm (16 Inch) Display | Microsoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic (1-Year Validity),�McAfee -1 year, One-Month Membership of Adobe Creative Cloud All Apps | 1 Year Onsite Warranty",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/8/6/-original-imahgfdfs7spfjwe.jpeg?q=70,https://www.flipkart.com/asus-vivobook-16x-2025-creator-office-2024-m365-basic-intel-core-i5-13th-gen-13420h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-k3605vc-rp413ws-gaming-laptop/p/itmec40249e8fe47?pid=COMH9499MNGSKSBV&lid=LSTCOMH9499MNGSKSBVA08LZK&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_38&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzRSN5uIqZaKRW7qcrPl81r20riLfwPPkmsWvm01X5DXJ_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Swift Neo Intel Core Ultra 5 115U - (16 GB/512 GB SSD/Windows 11 Home) SFN14-54H Thin and Light L...,"₹49,990",Intel Core Ultra 5 Processor | 16 GB LPDDR5 RAM | 64 bit Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | 1 Year Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/k/f/w/-original-imahfusbshfyyxwb.jpeg?q=70,https://www.flipkart.com/acer-swift-neo-intel-core-ultra-5-115u-16-gb-512-gb-ssd-windows-11-home-sfn14-54h-thin-light-laptop/p/itm336e8b0523178?pid=COMHFCR6Z9FAXPDG&lid=LSTCOMHFCR6Z9FAXPDG4ZSXU8&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_39&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMHFCR6Z9FAXPDG.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
ASUS TUF Gaming A15 (2025) AMD Ryzen 7 Hexa Core 7445HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphic...,"₹69,999",AMD Ryzen 7 Hexa Core Processor | 16 GB DDR5 RAM | Windows 11 Home Operating System | 1 TB SSD | 39.62 cm (15.6 Inch) Display | 1 Year Onsite Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/n/j/3/-original-imahgfdf4vqsaaxf.jpeg?q=70,https://www.flipkart.com/asus-tuf-gaming-a15-2025-amd-ryzen-7-hexa-core-7445hs-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-144-hz-fa506ncg-hn249w-laptop/p/itma80161587da66?pid=COMHEDHR94YX4FNR&lid=LSTCOMHEDHR94YX4FNR1WW5TT&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_40&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMHEDHR94YX4FNR.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
MSI Katana 15 Intel Core i5 13th Gen 13420H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,"₹65,990",Intel Core i5 Processor (13th Gen) | 16 GB DDR5 RAM | 64 bit Windows 11 Operating System | 1 TB SSD | 39.62 cm (15.6 inch) Display | 2 Year On-Site Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/z/z/-original-imahgfdfhgfddc5j.jpeg?q=70,https://www.flipkart.com/msi-katana-15-intel-core-i5-13th-gen-13420h-16-gb-1-tb-ssd-windows-11-home-6-gb-graphics-nvidia-geforce-rtx-3050-144-hz-75-w-b13udxk-gaming-laptop/p/itm86728ff6afc36?pid=COMHCQ4TNZJDSNGQ&lid=LSTCOMHCQ4TNZJDSNGQUOIJ9G&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_41&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzTgPRlH2lujGyEcx3TLlyvIly0S9TycCSccyFAGPYujauI7uWi7bi3WLqk6JF-UYDE%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
ASUS Expertbook P1 High-performance processor Intel Core i5 13th Gen 13420H - (32 GB/512 GB SSD/Window...,"₹54,990","Intel Core i5 Processor (13th Gen) | 32 GB DDR5 RAM | Windows 11 Home Operating System | 512 GB SSD | 35.56 cm (14 inch) Display | Included Software- Microsoft Office Home 2024(includes Word, Excel, PowerPoint, and OneNote) (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee+TM Premium (1 year Validity) | 1 Year Onsite Warranty",https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/i/d/-original-imahgfdfzzvbk5ux.jpeg?q=70,https://www.flipkart.com/asus-expertbook-p1-high-performance-processor-intel-core-i5-13th-gen-13420h-32-gb-512-gb-ssd-windows-11-home-p1403cva-s60939ws-thin-light-laptop/p/itm50988c1fc56e6?pid=COMH8Z2QGRVBX4AF&lid=LSTCOMH8Z2QGRVBX4AF72IMNQ&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_42&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzSM6oI2NY38uKhK1sE_kWb9wVHwOYmXYK81cyWCN3b2_KV8WX5krIChubBlraAu4CQ%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Lenovo IdeaPad Slim 3 Backlit Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home) 15IAH...,"₹43,490",Intel Core i5 Processor (12th Gen) | 16 GB LPDDR5 RAM | Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 Inch) Display | 1 Yr. Onsite + 1 Yr. Accidental Damage Protection,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/c/x/-original-imahex3tcf4pzxej.jpeg?q=70,https://www.flipkart.com/lenovo-ideapad-slim-3-backlit-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMGVQ2Y3ENU2RNV&lid=LSTCOMGVQ2Y3ENU2RNV6DRZRD&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_43&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMGVQ2Y3ENU2RNV.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Acer Aspire 3 Intel Core i3 13th Gen 1305U - (16 GB/512 GB SSD/Windows 11 Home) A324-53 Thin and Light...,"₹28,990",Intel Core i3 Processor (13th Gen) | 16 GB DDR4 RAM | Windows 11 Operating System | 512 GB SSD | 35.56 cm (14 Inch) Display | 1 Year Carry-in Warranty,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/p/k/-original-imahgfdfqhs5yggg.jpeg?q=70,https://www.flipkart.com/acer-aspire-3-intel-core-i3-13th-gen-1305u-16-gb-512-gb-ssd-windows-11-home-a324-53-thin-light-laptop/p/itma6a6812aa712e?pid=COMH4B6CRXD62EPK&lid=LSTCOMH4B6CRXD62EPK3NX1OA&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_44&otracker=browse&fm=organic&iid=6639747f-886f-4b9f-8414-99fce7a3cb17.COMH4B6CRXD62EPK.SEARCH&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
Samsung Galaxy Book4 Edge Series Copilot AI-PC Full Metal Chasis Qualcomm Snapdragon X - (16 GB/512 GB...,"₹54,989",Qualcomm Snapdragon X Processor | 16 GB LPDDR5X RAM | 64 bit Windows 11 Operating System | 512 GB SSD | 39.62 cm (15.6 inch) Display | MS Office Home and Student 2024 | 1 Year Manufacturer Warranty for Laptop and 6 Months for In-Box Accessories,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/v/h/-original-imahgfdyhgkgxwgf.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-book4-edge-series-copilot-ai-pc-full-metal-chasis-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-np750xqb-ka1in-thin-light-laptop/p/itm1d61ec8d90cc7?pid=COMHE4ATFWNVHXHS&lid=LSTCOMHE4ATFWNVHXHSIHS0FO&marketplace=FLIPKART&store=6bo%2Fb5g&srno=b_2_45&otracker=browse&fm=organic&iid=en_ZCGeeY-l49_aR9gGy3ab5Z-A56M8YpFtXMhlND4POzSoTptopuAnt1VwQiUn1_3TbUYZnoLz41txX5V0zShOwg891ypMzu4_aryI8_sihJ8%3D&ppt=None&ppn=None&ssid=7u8ku21xsg0000001759037102491
