timestamp,filename,processed_file,product_id,full_text
2025-09-29T18:46:57.714108,static/uploads/WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,static/processed/processed_WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,0,"e Samsung Galaxy S24 FE 5G (Mint, 128 GB)
eo erm
e 2025's Wwe wwwy (27,525) Assured
BEST 9
mae 43 VY 00% 259-999 29, 999
ANOROID
ee Cea F28, 499 Unbeatable deal
Top Discount of the Sale
Delivery by 4th Oct
1 year warranty by Samsung
"
2025-09-29T18:51:24.285916,static/uploads/WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,static/processed/processed_WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,0,"e Samsung Galaxy S24 FE 5G (Mint, 128 GB)
eo erm
e 2025's Wwe wwwy (27,525) Assured
BEST 9
mae 43 VY 00% 259-999 29, 999
ANOROID
ee Cea F28, 499 Unbeatable deal
Top Discount of the Sale
Delivery by 4th Oct
1 year warranty by Samsung
"
2025-09-30T13:09:10.047079,static/uploads/capture.jpg,static/processed/processed_capture.jpg,0," &
"
2025-09-30T13:19:30.992373,static/uploads/WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,static/processed/processed_WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,0,"e Samsung Galaxy S24 FE 5G (Mint, 128 GB)
eo erm
e 2025's Wwe wwwy (27,525) Assured
BEST 9
mae 43 VY 00% 259-999 29, 999
ANOROID
ee Cea F28, 499 Unbeatable deal
Top Discount of the Sale
Delivery by 4th Oct
1 year warranty by Samsung
"
2025-09-30T13:22:15.540914,static/uploads/WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,static/processed/processed_WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,0,"e Samsung Galaxy S24 FE 5G (Mint, 128 GB)
eo erm
e 2025's Wwe wwwy (27,525) Assured
BEST 9
mae 43 VY 00% 259-999 29, 999
ANOROID
ee Cea F28, 499 Unbeatable deal
Top Discount of the Sale
Delivery by 4th Oct
1 year warranty by Samsung
"
2025-09-30T13:22:50.796462,static/uploads/WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,static/processed/processed_WhatsApp_Image_2025-09-29_at_17.35.33_10f70b68.jpg,0,"e Samsung Galaxy S24 FE 5G (Mint, 128 GB)
eo erm
e 2025's Wwe wwwy (27,525) Assured
BEST 9
mae 43 VY 00% 259-999 29, 999
ANOROID
ee Cea F28, 499 Unbeatable deal
Top Discount of the Sale
Delivery by 4th Oct
1 year warranty by Samsung
"
2025-09-30T13:23:13.694998,static/uploads/2.jpg,static/processed/processed_2.jpg,0,": 7 Snare
MUSCLEBLAZE Biozyme Performance Whey Protein Powder, 25g Protein Per Scoop Whey
Protein (2 kg, Rich Chocolate)
we | 4.4 & Do ce Assured

Extra 2606 off
. : ; ~ 4
“7 ~ I Availadie ofiers~ ~~ ot : ne me cs se -
ce ie

e rH ° ) ~ Special Price Get extra 7606 off T&C
4
REE ANCE co “ tee @ Combo Offer Buy 2 items save 240: Buy 3 or more save 780 See all products T&C
et WH EY 50% ( @ Combo Offer Buy 2 items save 230; Buy 3 save 760: Buy 4+ save 2100 See all products T&C
+.
P aaalll bad «€ @ Bank Offer 5% cashback on Flipkart SBI Credit Card upto 24,000 per calendar quarter T&C
at : View 14 more offers
bo ene aces
—_ _ ——
e Dae very Enter Delivery Pincode Check
- oy SSS
feon ‘ Delivery by 2 Oct, Thursday
t ordered pefore 7 59 PM
View Details
§ BUY NOW
Quen ty 180g 500 g 750g kg Paver Blue Tokai Coffee
1kg, 120g 1.75 kg Biue Tokai Cofttee Flavor
2 kg, 120g 2 kq, 60 No akg Choco Crispers
"
2025-09-30T13:29:57.991193,static/uploads/2.jpg,static/processed/processed_2.jpg,0,": 7 Snare
MUSCLEBLAZE Biozyme Performance Whey Protein Powder, 25g Protein Per Scoop Whey
Protein (2 kg, Rich Chocolate)
we | 4.4 & Do ce Assured

Extra 2606 off
. : ; ~ 4
“7 ~ I Availadie ofiers~ ~~ ot : ne me cs se -
ce ie

e rH ° ) ~ Special Price Get extra 7606 off T&C
4
REE ANCE co “ tee @ Combo Offer Buy 2 items save 240: Buy 3 or more save 780 See all products T&C
et WH EY 50% ( @ Combo Offer Buy 2 items save 230; Buy 3 save 760: Buy 4+ save 2100 See all products T&C
+.
P aaalll bad «€ @ Bank Offer 5% cashback on Flipkart SBI Credit Card upto 24,000 per calendar quarter T&C
at : View 14 more offers
bo ene aces
—_ _ ——
e Dae very Enter Delivery Pincode Check
- oy SSS
feon ‘ Delivery by 2 Oct, Thursday
t ordered pefore 7 59 PM
View Details
§ BUY NOW
Quen ty 180g 500 g 750g kg Paver Blue Tokai Coffee
1kg, 120g 1.75 kg Biue Tokai Cofttee Flavor
2 kg, 120g 2 kq, 60 No akg Choco Crispers
"
2025-09-30T13:30:21.896676,static/uploads/2.jpg,static/processed/processed_2.jpg,0,": 7 Snare
MUSCLEBLAZE Biozyme Performance Whey Protein Powder, 25g Protein Per Scoop Whey
Protein (2 kg, Rich Chocolate)
we | 4.4 & Do ce Assured

Extra 2606 off
. : ; ~ 4
“7 ~ I Availadie ofiers~ ~~ ot : ne me cs se -
ce ie

e rH ° ) ~ Special Price Get extra 7606 off T&C
4
REE ANCE co “ tee @ Combo Offer Buy 2 items save 240: Buy 3 or more save 780 See all products T&C
et WH EY 50% ( @ Combo Offer Buy 2 items save 230; Buy 3 save 760: Buy 4+ save 2100 See all products T&C
+.
P aaalll bad «€ @ Bank Offer 5% cashback on Flipkart SBI Credit Card upto 24,000 per calendar quarter T&C
at : View 14 more offers
bo ene aces
—_ _ ——
e Dae very Enter Delivery Pincode Check
- oy SSS
feon ‘ Delivery by 2 Oct, Thursday
t ordered pefore 7 59 PM
View Details
§ BUY NOW
Quen ty 180g 500 g 750g kg Paver Blue Tokai Coffee
1kg, 120g 1.75 kg Biue Tokai Cofttee Flavor
2 kg, 120g 2 kq, 60 No akg Choco Crispers
"
2025-09-30T13:31:22.786773,static/uploads/2.jpg,static/processed/processed_2.jpg,0,": 7 Snare
MUSCLEBLAZE Biozyme Performance Whey Protein Powder, 25g Protein Per Scoop Whey
Protein (2 kg, Rich Chocolate)
we | 4.4 & Do ce Assured

Extra 2606 off
. : ; ~ 4
“7 ~ I Availadie ofiers~ ~~ ot : ne me cs se -
ce ie

e rH ° ) ~ Special Price Get extra 7606 off T&C
4
REE ANCE co “ tee @ Combo Offer Buy 2 items save 240: Buy 3 or more save 780 See all products T&C
et WH EY 50% ( @ Combo Offer Buy 2 items save 230; Buy 3 save 760: Buy 4+ save 2100 See all products T&C
+.
P aaalll bad «€ @ Bank Offer 5% cashback on Flipkart SBI Credit Card upto 24,000 per calendar quarter T&C
at : View 14 more offers
bo ene aces
—_ _ ——
e Dae very Enter Delivery Pincode Check
- oy SSS
feon ‘ Delivery by 2 Oct, Thursday
t ordered pefore 7 59 PM
View Details
§ BUY NOW
Quen ty 180g 500 g 750g kg Paver Blue Tokai Coffee
1kg, 120g 1.75 kg Biue Tokai Cofttee Flavor
2 kg, 120g 2 kq, 60 No akg Choco Crispers
"
